user_id,date,transaction_type,category,amount,payment_mode,location,notes,transaction_number
U009,2022-11-25,Expense,Food,85.0,Bank Transfer,Chennai,Paid electricity bill,9341
U161,2022-11-25,Expense,Food,166.0,Cash,Delhi,Dinner at resto,566
U152,2022-11-25,Income,Salary,54629.0,Card,Hyderabad,Paid electricity bill,12763
U176,2022-11-25,Expense,Food,1474.0,UPI,Chennai,Grocery shopping,10731
U025,2022-11-25,Expense,Food,85.0,Card,Jaipur,Gift,5594
U075,2022-11-25,Expense,Travel,51.0,Card,Ahmedabad,Doctor visit,8209
U173,2022-11-24,Expense,Rent,452.0,Card,Hyderabad,Monthly rent,13743
U166,2022-11-24,Expense,Rent,84.0,Cash,Chennai,,814
U177,2022-11-24,Income,Bonus,57673.0,Card,Jaipur,,7559
U082,2022-11-24,Expense,Utilities,1130.0,Cash,Mumbai,,648
U069,2022-11-23,Expense,Food,97.0,Bank Transfer,Pune,Netflix subscription,8697
U042,2022-11-23,Expense,Travel,58.0,UPI,Chennai,Paid electricity bill,12975
U044,2022-11-23,Expense,Utilities,314.0,Card,Ahmedabad,Gift late,511
U066,2022-11-23,Expense,Entertainment,3790.0,UPI,Kolkata,Netflix subscription,12258
U042,2022-11-23,Expense,Food,331.0,UPI,Chennai,Grocery shopping late,7207
U162,2022-11-23,Expense,Food,721.0,Card,Jaipur,Course fee cash,12123
U023,2022-11-23,Income,Other Income,57547.0,Bank Transfer,Delhi,,10287
U042,2022-11-23,Income,Other Income,53293.0,Card,Jaipur,Salary,6026
U184,2022-11-23,Expense,Rent,726.0,Bank Transfer,Pune,Paid electricity bill,13160
U071,2022-11-23,Expense,Food,412.0,UPI,Pune,Uber to office,106
U167,2022-11-23,Expense,Rent,142.0,Bank Transfer,Lucknow,Uber to office,10216
U163,2022-11-23,Expense,Education,149.0,Bank Transfer,Mumbai,Paid electricity bill,1205
U024,2022-11-23,Expense,Food,4731.0,Bank Transfer,Pune,Dinner at resto,3935
U134,2022-11-22,Expense,Others,1003.0,UPI,Chennai,,4516
U147,2022-11-22,Expense,Food,2316.0,UPI,Pune,Doctor visit,1282
U126,2022-11-22,Expense,Travel,106.0,Card,Jaipur,,13197
U031,2022-11-22,Expense,Entertainment,825.0,Bank Transfer,Ahmedabad,Salary,3665
U192,2022-11-22,Expense,Food,2290.0,UPI,Kolkata,Monthly rent,14677
U119,2022-11-22,Expense,Travel,1396.0,UPI,Delhi,Course fee,1800
U172,2022-11-22,Expense,Rent,2422.0,Bank Transfer,Pune,Uber to office,4090
U058,2022-11-22,Expense,Utilities,2828.0,Bank Transfer,Kolkata,Doctor visit,13114
U009,2022-11-21,Expense,Food,1019.0,UPI,Kolkata,,308
U144,2022-11-21,Income,Bonus,36183.0,Card,Chennai,,4599
U049,2022-11-21,Expense,Food,367.0,Cash,Jaipur,Course fee,12065
U139,2022-11-21,Expense,Utilities,869.0,Bank Transfer,Mumbai,Gift,4924
U134,2022-11-21,Expense,Food,106.0,Bank Transfer,Chennai,Gift,6980
U001,2022-11-21,Income,Other Income,40041.0,Card,Kolkata,Course fee,5747
U165,2022-11-21,Expense,Travel,35.0,Bank Transfer,Hyderabad,Doctor visit late,9925
U005,2022-11-21,Income,Salary,61333.0,UPI,Mumbai,,7960
U068,2022-11-21,Expense,Food,458.0,Card,Pune,Dinner at resto cash,191
U177,2022-11-21,Income,Other Income,41853.0,Cash,Jaipur,Dinner at resto,11096
U100,2022-11-21,Expense,Rent,391.0,Card,Bengaluru,Gift,13105
U119,2022-11-21,Expense,Travel,95.0,UPI,Mumbai,Gift via app,11022
U111,2022-11-21,Expense,Travel,812.0,Cash,Pune,Doctor visit,5456
U182,2022-11-21,Expense,Travel,1668.0,UPI,Mumbai,Monthly rent,8515
U114,2022-11-20,Expense,Food,236.0,UPI,Ahmedabad,Netflix subscription,9114
U175,2022-11-20,Expense,Rent,180.0,Cash,Jaipur,Gift,8108
U189,2022-11-20,Expense,Rent,2173.0,Card,Pune,Grocery shopping,6270
U076,2022-11-20,Expense,Food,238.0,Bank Transfer,Mumbai,Uber to office,13477
U176,2022-11-20,Expense,Food,53.0,Bank Transfer,Pune,Netflix subscription,972
U106,2022-11-20,Expense,Food,243.0,Cash,Mumbai,,7088
U087,2022-11-20,Expense,Others,289.0,Cash,Mumbai,Salary,8817
U107,2022-11-20,Expense,Food,547.0,Bank Transfer,Lucknow,Doctor visit,11611
U190,2022-11-20,Expense,Travel,389.0,Bank Transfer,Bengaluru,Uber to office,8742
U006,2022-11-20,Expense,Rent,223.0,UPI,Chennai,Salary,10736
U177,2022-11-20,Expense,Food,176.0,Card,Pune,Netflix subscription late,418
U126,2022-11-19,Expense,Rent,658.0,Card,Pune,Netflix subscription via app,9988
U016,2022-11-19,Expense,Entertainment,326.0,Card,Pune,,7752
U065,2022-11-19,Expense,Food,134.0,Cash,Bengaluru,Dinner at resto via app,10020
U112,2022-11-19,Expense,Travel,436.0,Bank Transfer,Bengaluru,Grocery shopping,3667
U098,2022-11-19,Expense,Rent,76.0,Cash,Mumbai,Grocery shopping,5746
U158,2022-11-19,Expense,Rent,38.0,Card,Hyderabad,Salary late,1988
U075,2022-11-19,Expense,Utilities,705.0,Cash,Bengaluru,Uber to office,13023
U034,2022-11-19,Expense,Food,224.0,Card,Mumbai,Dinner at resto via app,10082
U151,2022-11-18,Expense,Rent,63.0,UPI,Ahmedabad,,2022
U137,2022-11-18,Expense,Travel,3331.0,Cash,Pune,Dinner at resto,8704
U109,2022-11-18,Expense,Rent,160.0,Bank Transfer,Pune,Course fee,14777
U103,2022-11-18,Expense,Rent,51.0,UPI,Delhi,Doctor visit,6162
U066,2022-11-18,Expense,Savings,1913.0,Card,Lucknow,Monthly rent,7461
U014,2022-11-18,Expense,Rent,2174.0,Cash,Pune,Doctor visit cash,12261
U044,2022-11-18,Expense,Health,1489.0,UPI,Lucknow,Salary,11320
U177,2022-11-18,Expense,Food,13968.0,Bank Transfer,Lucknow,Paid electricity bill,2582
U055,2022-11-18,Expense,Rent,111.0,Bank Transfer,Kolkata,Course fee via app,2808
U081,2022-11-18,Expense,Rent,23.0,Cash,Chennai,,8813
U148,2022-11-18,Expense,Rent,1531.0,Cash,Delhi,,1596
U003,2022-11-18,Expense,Health,90.0,Bank Transfer,Pune,Uber to office,9953
U155,2022-11-18,Expense,Food,1415.0,Card,Ahmedabad,Uber to office,14155
U001,2022-11-18,Expense,Food,66.0,UPI,Kolkata,Course fee,2631
U190,2022-11-18,Income,Salary,48170.0,Card,Delhi,Gift via app,7085
U084,2022-11-17,Expense,Food,114.0,Card,Jaipur,Paid electricity bill,2141
U013,2022-11-17,Expense,Travel,1367.0,Card,Jaipur,Uber to office,12154
U115,2022-11-17,Income,Other Income,44131.0,Bank Transfer,Lucknow,Netflix subscription,8829
U021,2022-11-17,Expense,Travel,2452.0,UPI,Chennai,Course fee,4010
U128,2022-11-17,Expense,Travel,403.0,Bank Transfer,Lucknow,Salary,2700
U130,2022-11-17,Expense,Food,2222.0,Card,Ahmedabad,,10750
U164,2022-11-17,Expense,Food,67.0,Bank Transfer,Jaipur,Monthly rent via app,8482
U106,2022-11-17,Expense,Utilities,1949.0,Card,Mumbai,Uber to office,12825
U007,2022-11-17,Income,Salary,62727.0,Card,Lucknow,,5421
U188,2022-11-17,Expense,Rent,912.0,UPI,Jaipur,Netflix subscription,10475
U013,2022-11-17,Expense,Entertainment,133.0,Cash,Bengaluru,Grocery shopping,11849
U086,2022-11-16,Expense,Rent,434.0,UPI,Hyderabad,Monthly rent,10497
U091,2022-11-16,Expense,Food,2520.0,Card,Pune,Dinner at resto,4784
U127,2022-11-16,Expense,Others,323.0,Bank Transfer,Chennai,Doctor visit,3214
U096,2022-11-16,Expense,Rent,1352.0,Card,Jaipur,Uber to office via app,3996
U097,2022-11-16,Expense,Rent,2115.0,Cash,Delhi,Dinner at resto,13636
U177,2022-11-16,Expense,Food,7773.0,Card,Lucknow,Gift,4205
U023,2022-11-16,Income,Other Income,8712.0,Bank Transfer,Chennai,Paid electricity bill late,3725
U155,2022-11-16,Expense,Food,2832.0,Cash,Mumbai,Grocery shopping cash,2263
U192,2022-11-16,Expense,Rent,387.0,Cash,Lucknow,Salary via app,7380
U152,2022-11-15,Expense,Others,914.0,Cash,Mumbai,,159
U059,2022-11-15,Expense,Others,-72.0,UPI,Pune,Course fee,5095
U004,2022-11-15,Income,Bonus,54490.0,UPI,Chennai,,14867
U026,2022-11-15,Expense,Rent,106.0,Card,Pune,Gift,14199
U190,2022-11-15,Expense,Food,1109.0,Card,Ahmedabad,,636
U150,2022-11-15,Expense,Rent,1166.0,Card,Pune,Netflix subscription,10979
U122,2022-11-15,Income,Salary,38342.0,Card,Chennai,Dinner at resto,2249
U156,2022-11-15,Expense,Utilities,239.0,Cash,Jaipur,Netflix subscription late,7414
U085,2022-11-15,Expense,Food,272.0,Bank Transfer,Ahmedabad,Netflix subscription cash,6123
U121,2022-11-14,Expense,Entertainment,351.0,UPI,Lucknow,Netflix subscription late,14548
U072,2022-11-14,Income,Other Income,56826.0,Cash,Chennai,,11517
U092,2022-11-14,Expense,Food,251.0,Bank Transfer,Delhi,Gift,1773
U039,2022-11-14,Expense,Entertainment,1659.0,UPI,Hyderabad,Netflix subscription,4629
U093,2022-11-14,Expense,Utilities,101.0,Cash,Lucknow,,2017
U098,2022-11-14,Expense,Rent,469.0,Cash,Hyderabad,Netflix subscription,8807
U031,2022-11-14,Expense,Rent,200.0,Bank Transfer,Jaipur,Netflix subscription late,13419
U161,2022-11-14,Expense,Utilities,1650.0,Card,Hyderabad,Netflix subscription,9598
U004,2022-11-14,Expense,Health,1405.0,Cash,Delhi,Dinner at resto,11311
U049,2022-11-14,Expense,Rent,54.0,UPI,Pune,Dinner at resto,1406
U070,2022-11-14,Expense,Rent,360.0,Bank Transfer,Jaipur,Monthly rent cash,4692
U110,2022-11-13,Expense,Rent,944.0,Cash,Delhi,Paid electricity bill,1200
U102,2022-11-13,Expense,Rent,275.0,Card,Ahmedabad,,14465
U018,2022-11-13,Expense,Rent,635.0,UPI,Lucknow,Course fee,12759
U070,2022-11-13,Expense,Food,567.0,Bank Transfer,Bengaluru,Uber to office,4905
U109,2022-11-13,Expense,Food,458.0,UPI,Hyderabad,Dinner at resto,13230
U123,2022-11-13,Expense,Food,1686.0,Bank Transfer,Pune,Gift via app,11275
U189,2022-11-13,Expense,Food,138.0,Cash,Mumbai,,3262
U109,2022-11-13,Expense,Travel,586.0,Bank Transfer,Pune,Netflix subscription via app,9110
U040,2022-11-13,Expense,Utilities,340.0,Card,Kolkata,Netflix subscription,14519
U134,2022-11-13,Expense,Rent,126.0,Bank Transfer,Pune,Course fee,4109
U174,2022-11-13,Expense,Rent,113.0,Cash,Bengaluru,Paid electricity bill,12683
U040,2022-11-13,Expense,Food,702.0,Card,Bengaluru,,5959
U056,2022-11-13,Expense,Savings,75.0,Cash,Hyderabad,Dinner at resto,11132
U123,2022-11-13,Income,Salary,56154.0,Card,Jaipur,Grocery shopping,10147
U143,2022-11-12,Expense,Travel,184.0,Card,Hyderabad,Uber to office,4197
U086,2022-11-12,Expense,Food,260.0,Card,Kolkata,,14852
U065,2022-11-12,Income,Bonus,56965.0,Cash,Ahmedabad,,5634
U182,2022-11-12,Expense,Rent,139.0,UPI,Kolkata,Gift,2601
U192,2022-11-12,Expense,Rent,255.0,UPI,Bengaluru,Salary,716
U106,2022-11-12,Expense,Utilities,68.0,Card,Kolkata,Uber to office,9113
U080,2022-11-12,Expense,Health,1651.0,Card,Mumbai,Uber to office,14231
U186,2022-11-12,Expense,Others,3861.0,Card,Lucknow,Monthly rent,10354
U129,2022-11-12,Expense,Rent,2406.0,Cash,Pune,Netflix subscription,13025
U141,2022-11-11,Expense,Others,357.0,Bank Transfer,Ahmedabad,Salary via app,1885
U108,2022-11-11,Expense,Food,525.0,Card,Mumbai,Netflix subscription via app,7628
U062,2022-11-11,Expense,Food,359.0,Cash,Jaipur,Gift,3116
U030,2022-11-11,Expense,Food,-121.0,Bank Transfer,Chennai,Uber to office,8719
U053,2022-11-11,Expense,Food,678.0,Card,Pune,Course fee,2734
U107,2022-11-11,Expense,Utilities,223.0,Cash,Hyderabad,Paid electricity bill,4285
U088,2022-11-11,Expense,Rent,882.0,Card,Hyderabad,Dinner at resto,1798
U147,2022-11-11,Expense,Travel,84.0,Bank Transfer,Bengaluru,Grocery shopping,9066
U037,2022-11-11,Expense,Rent,60.0,UPI,Pune,Salary,14948
U096,2022-11-11,Expense,Entertainment,222.0,Card,Mumbai,Dinner at resto,4256
U141,2022-11-10,Expense,Rent,35.0,Card,Ahmedabad,Course fee via app,7404
U179,2022-11-10,Income,Other Income,68502.0,UPI,Lucknow,Salary,13492
U029,2022-11-10,Expense,Food,174.0,Bank Transfer,Hyderabad,Uber to office,124
U111,2022-11-10,Expense,Others,817.0,Card,Ahmedabad,Monthly rent,13131
U173,2022-11-10,Expense,Rent,1696.0,Cash,Jaipur,Dinner at resto cash,529
U004,2022-11-10,Expense,Rent,436.0,UPI,Bengaluru,Netflix subscription,9848
U061,2022-11-09,Expense,Rent,208.0,Card,Pune,Gift late,10455
U156,2022-11-09,Income,Other Income,51275.0,Cash,Bengaluru,Doctor visit late,6164
U166,2022-11-09,Income,Other Income,59251.0,UPI,Delhi,Paid electricity bill,4078
U017,2022-11-09,Expense,Rent,270.0,Card,Delhi,Paid electricity bill,14275
U089,2022-11-09,Income,Other Income,72521.0,Bank Transfer,Pune,Uber to office,11133
U144,2022-11-09,Income,Other Income,73136.0,Bank Transfer,Kolkata,Salary,10563
U175,2022-11-09,Expense,Health,983.0,UPI,Hyderabad,Course fee,10006
U125,2022-11-08,Expense,Food,2131.0,UPI,Lucknow,Paid electricity bill cash,2182
U125,2022-11-08,Expense,Food,1139.0,Bank Transfer,Pune,,11212
U148,2022-11-08,Income,Bonus,74255.0,Cash,Ahmedabad,Monthly rent,3549
U163,2022-11-08,Expense,Food,338.0,UPI,Delhi,,10151
U125,2022-11-08,Expense,Food,501.0,Bank Transfer,Delhi,,11229
U051,2022-11-08,Expense,Food,508.0,Card,Bengaluru,,4965
U123,2022-11-08,Expense,Rent,64.0,Cash,Lucknow,Monthly rent,8962
U146,2022-11-08,Income,Salary,69692.0,Card,Ahmedabad,Uber to office,12328
U010,2022-11-08,Expense,Travel,64.0,Bank Transfer,Ahmedabad,Netflix subscription,4733
U175,2022-11-07,Expense,Food,162.0,UPI,Bengaluru,Course fee,7258
U124,2022-11-07,Income,Other Income,41974.0,Card,Mumbai,Grocery shopping,999
U142,2022-11-07,Expense,Rent,284.0,UPI,Pune,Salary,14552
U053,2022-11-07,Expense,Utilities,1928.0,UPI,Bengaluru,Uber to office,3243
U044,2022-11-07,Expense,Utilities,696.0,Bank Transfer,Hyderabad,,13219
U041,2022-11-07,Expense,Travel,230.0,Cash,Delhi,Paid electricity bill,5980
U043,2022-11-07,Expense,Utilities,586.0,Cash,Chennai,Course fee,6354
U165,2022-11-07,Expense,Travel,140.0,Card,Pune,,2179
U141,2022-11-07,Expense,Others,870.0,Cash,Bengaluru,Uber to office,7424
U153,2022-11-07,Expense,Food,121.0,Card,Bengaluru,Monthly rent,10265
U172,2022-11-07,Income,Bonus,83428.0,UPI,Mumbai,Netflix subscription late,407
U039,2022-11-06,Expense,Entertainment,177.0,Card,Delhi,,5553
U055,2022-11-06,Income,Salary,43640.0,Cash,Jaipur,,14651
U038,2022-11-06,Expense,Food,599.0,Cash,Pune,Grocery shopping,11942
U069,2022-11-06,Expense,Food,952.0,Bank Transfer,Lucknow,,4687
U020,2022-11-06,Expense,Utilities,867.0,Bank Transfer,Mumbai,Grocery shopping,3203
U069,2022-11-06,Expense,Entertainment,1178.0,Bank Transfer,Jaipur,Paid electricity bill,7509
U033,2022-11-06,Expense,Food,188.0,Card,Pune,Netflix subscription,13774
U052,2022-11-06,Expense,Rent,679.0,UPI,Mumbai,Doctor visit cash,729
U001,2022-11-06,Expense,Health,1187.0,UPI,Hyderabad,Netflix subscription,12114
U040,2022-11-06,Income,Bonus,58486.0,Cash,Hyderabad,,8371
U048,2022-11-06,Expense,Food,408.0,Card,Pune,Paid electricity bill,1627
U066,2022-11-06,Expense,Utilities,212.0,Bank Transfer,Delhi,Dinner at resto late,9668
U057,2022-11-05,Income,Bonus,69315.0,Cash,Chennai,Paid electricity bill via app,7554
U108,2022-11-05,Income,Salary,75900.0,UPI,Bengaluru,Monthly rent,3831
U179,2022-11-05,Expense,Travel,433.0,Bank Transfer,Bengaluru,Salary cash,7624
U182,2022-11-05,Expense,Rent,99.0,Bank Transfer,Delhi,Doctor visit,1197
U122,2022-11-05,Expense,Food,80.0,UPI,Jaipur,Gift,12226
U087,2022-11-05,Expense,Travel,7055.0,Cash,Pune,Grocery shopping,12911
U045,2022-11-05,Expense,Rent,540.0,Cash,Hyderabad,Monthly rent cash,1963
U034,2022-11-05,Expense,Travel,548.0,Cash,Jaipur,Netflix subscription,10593
U073,2022-11-05,Expense,Savings,1225.0,UPI,Hyderabad,Netflix subscription,1212
U011,2022-11-05,Expense,Travel,160.0,Card,Pune,Grocery shopping,13285
U119,2022-11-04,Income,Other Income,53194.0,Card,Lucknow,Course fee,3433
U090,2022-11-04,Expense,Rent,253.0,UPI,Bengaluru,Paid electricity bill,2233
U035,2022-11-04,Expense,Food,1146.0,Cash,Mumbai,Course fee,5748
U109,2022-11-04,Expense,Rent,474.0,UPI,Mumbai,Uber to office,3524
U077,2022-11-04,Expense,Travel,3043.0,Bank Transfer,Ahmedabad,Doctor visit,8419
U174,2022-11-03,Expense,Food,103.0,Bank Transfer,Hyderabad,Grocery shopping,14949
U062,2022-11-03,Expense,Food,1914.0,Card,Pune,Monthly rent,10548
U169,2022-11-03,Expense,Food,544.0,UPI,Jaipur,Monthly rent late,297
U002,2022-11-03,Income,Salary,64705.0,Bank Transfer,Ahmedabad,Gift,11055
U080,2022-11-03,Expense,Rent,403.0,UPI,Jaipur,Paid electricity bill late,1032
U040,2022-11-03,Expense,Entertainment,690.0,Card,Lucknow,Paid electricity bill,10912
U026,2022-11-03,Income,Salary,69748.0,Cash,Delhi,,5894
U062,2022-11-03,Expense,Entertainment,386.0,Card,Delhi,Doctor visit late,3791
U158,2022-11-03,Expense,Rent,264.0,Bank Transfer,Jaipur,Paid electricity bill,2046
U180,2022-11-03,Income,Salary,78122.0,UPI,Kolkata,Monthly rent late,4658
U101,2022-11-03,Expense,Food,1090.0,Cash,Ahmedabad,Uber to office,539
U054,2022-11-03,Expense,Food,249.0,Cash,Mumbai,Paid electricity bill,13612
U176,2022-11-02,Income,Salary,64749.0,UPI,Bengaluru,Paid electricity bill cash,3658
U053,2022-11-02,Expense,Rent,602.0,Card,Delhi,Salary,5870
U159,2022-11-02,Expense,Education,15.0,Cash,Chennai,Uber to office cash,14825
U130,2022-11-02,Expense,Food,347.0,Card,Pune,Grocery shopping,8123
U069,2022-11-02,Expense,Food,209.0,UPI,Hyderabad,Course fee,11034
U118,2022-11-02,Expense,Utilities,1676.0,Cash,Chennai,Course fee,7935
U139,2022-11-01,Expense,Others,843.0,UPI,Kolkata,Paid electricity bill,2915
U154,2022-11-01,Expense,Rent,1072.0,Cash,Bengaluru,Grocery shopping,10723
U135,2022-11-01,Income,Other Income,59559.0,Cash,Hyderabad,Salary late,5277
U177,2022-11-01,Expense,Savings,116.0,Bank Transfer,Delhi,Dinner at resto,2194
U010,2022-11-01,Expense,Rent,4465.0,UPI,Ahmedabad,Monthly rent late,2030
U015,2022-11-01,Expense,Food,38.0,Card,Jaipur,Dinner at resto,12128
U135,2022-11-01,Expense,Rent,214.0,Cash,Chennai,Netflix subscription,14308
U140,2022-11-01,Expense,Entertainment,1363.0,Cash,Chennai,Paid electricity bill,5963
U066,2022-10-31,Expense,Food,204.0,UPI,Pune,Grocery shopping,2235
U077,2022-10-31,Expense,Rent,364.0,Cash,Ahmedabad,Gift,13414
U022,2022-10-31,Income,Other Income,49608.0,UPI,Chennai,Course fee,3594
U097,2022-10-30,Expense,Food,4536.0,Bank Transfer,Bengaluru,Netflix subscription,10880
U151,2022-10-30,Income,Other Income,29719.0,Card,Pune,Gift,3978
U147,2022-10-30,Expense,Rent,2020.0,UPI,Pune,Course fee,8623
U100,2022-10-30,Expense,Rent,155.0,Card,Delhi,,917
U132,2022-10-30,Expense,Food,644.0,Card,Pune,Gift,7759
U075,2022-10-30,Expense,Food,396.0,UPI,Hyderabad,,13626
U043,2022-10-30,Expense,Rent,196.0,Cash,Jaipur,Course fee,7448
U109,2022-10-30,Expense,Rent,1462.0,Cash,Mumbai,Paid electricity bill,7225
U012,2022-10-30,Expense,Rent,538.0,Card,Pune,Salary,6284
U031,2022-10-30,Expense,Others,112.0,Card,Bengaluru,Dinner at resto,14639
U042,2022-10-30,Expense,Rent,2905.0,UPI,Chennai,Doctor visit via app,7015
U146,2022-10-30,Expense,Rent,261.0,Cash,Mumbai,Netflix subscription,12954
U101,2022-10-30,Expense,Rent,125.0,Cash,Pune,Gift cash,10927
U122,2022-10-29,Expense,Utilities,359.0,Card,Jaipur,Dinner at resto,9235
U044,2022-10-29,Expense,Food,193.0,Card,Hyderabad,Uber to office,459
U086,2022-10-29,Expense,Food,213.0,UPI,Chennai,Uber to office,4523
U154,2022-10-29,Expense,Food,256.0,Cash,Ahmedabad,Monthly rent late,3316
U034,2022-10-29,Expense,Rent,140.0,Bank Transfer,Lucknow,Grocery shopping via app,13215
U061,2022-10-29,Expense,Rent,246.0,Cash,Kolkata,,7108
U107,2022-10-29,Expense,Entertainment,498.0,Cash,Kolkata,Grocery shopping,2320
U115,2022-10-29,Expense,Utilities,361.0,Card,Chennai,Paid electricity bill,7143
U126,2022-10-29,Expense,Rent,170.0,Cash,Mumbai,Salary,292
U067,2022-10-29,Income,Other Income,62074.0,Bank Transfer,Chennai,Paid electricity bill,2577
U178,2022-10-29,Expense,Entertainment,164.0,Bank Transfer,Pune,Dinner at resto,12242
U129,2022-10-29,Expense,Rent,249.0,Bank Transfer,Pune,,4698
U145,2022-10-29,Expense,Food,133.0,Bank Transfer,Bengaluru,Doctor visit,14358
U179,2022-10-28,Expense,Utilities,215.0,Cash,Bengaluru,Uber to office,8463
U061,2022-10-28,Expense,Food,335.0,Bank Transfer,Mumbai,Paid electricity bill,7135
U054,2022-10-28,Expense,Food,1582.0,Cash,Delhi,Paid electricity bill,3030
U023,2022-10-28,Expense,Rent,256.0,Bank Transfer,Mumbai,Grocery shopping,776
U079,2022-10-28,Expense,Savings,31.0,UPI,Hyderabad,Grocery shopping,2311
U113,2022-10-28,Expense,Utilities,3219.0,Cash,Pune,Monthly rent,13540
U058,2022-10-28,Expense,Food,1628.0,Bank Transfer,Pune,Doctor visit,12778
U177,2022-10-28,Expense,Entertainment,320.0,Bank Transfer,Pune,Gift,7235
U112,2022-10-28,Expense,Food,535.0,UPI,Lucknow,Paid electricity bill,6962
U016,2022-10-28,Expense,Rent,342.0,UPI,Ahmedabad,Course fee,12941
U069,2022-10-28,Expense,Utilities,368.0,UPI,Ahmedabad,Uber to office,7113
U061,2022-10-28,Income,Other Income,32204.0,Card,Ahmedabad,Gift cash,4652
U123,2022-10-27,Income,Bonus,43933.0,Bank Transfer,Bengaluru,Gift,9306
U110,2022-10-27,Expense,Food,2111.0,Cash,Ahmedabad,Uber to office cash,6034
U166,2022-10-27,Expense,Food,216.0,Cash,Pune,,4183
U140,2022-10-27,Expense,Rent,167.0,Card,Jaipur,Uber to office,14544
U180,2022-10-27,Expense,Savings,384.0,UPI,Jaipur,Netflix subscription,561
U119,2022-10-27,Expense,Food,341.0,UPI,Kolkata,,6559
U096,2022-10-27,Income,Bonus,74842.0,Bank Transfer,Jaipur,Doctor visit,4185
U093,2022-10-27,Expense,Rent,3219.0,Cash,Delhi,,14661
U148,2022-10-27,Income,Other Income,45012.0,Bank Transfer,Lucknow,Grocery shopping,6445
U024,2022-10-27,Expense,Health,389.0,UPI,Jaipur,Gift via app,7781
U131,2022-10-27,Expense,Food,111.0,Cash,Delhi,,9631
U148,2022-10-27,Expense,Travel,96.0,Cash,Lucknow,,9701
U054,2022-10-26,Income,Bonus,72547.0,Bank Transfer,Ahmedabad,,13387
U051,2022-10-26,Income,Bonus,88648.0,Card,Lucknow,Monthly rent,14285
U022,2022-10-26,Expense,Entertainment,259.0,Card,Chennai,Paid electricity bill,13986
U023,2022-10-26,Expense,Travel,1602.0,Bank Transfer,Pune,,13588
U106,2022-10-26,Expense,Utilities,317.0,Card,Jaipur,Paid electricity bill,12648
U015,2022-10-26,Expense,Rent,647.0,Bank Transfer,Jaipur,Monthly rent via app,11633
U064,2022-10-26,Expense,Entertainment,945.0,Cash,Pune,,12043
U064,2022-10-26,Expense,Travel,1254.0,UPI,Ahmedabad,Salary,13145
U091,2022-10-25,Expense,Rent,741.0,Bank Transfer,Pune,Gift,11765
U044,2022-10-25,Expense,Rent,57.0,UPI,Mumbai,Gift via app,2248
U033,2022-10-25,Expense,Entertainment,351.0,Cash,Kolkata,Doctor visit,9021
U016,2022-10-25,Expense,Food,1599.0,Card,Ahmedabad,Monthly rent late,13572
U115,2022-10-25,Expense,Others,2301.0,Bank Transfer,Pune,Grocery shopping,5795
U076,2022-10-25,Expense,Rent,1569.0,Cash,Jaipur,Grocery shopping,10954
